Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
PSCU,Invesco S&P SmallCap Utilities ETF,56.1501,61765110.0,,,,,https://www.nasdaq.com/symbol/pscu,
VRIG,Invesco Variable Rate Investment Grade ETF,25.11,396738025.11,,,,,https://www.nasdaq.com/symbol/vrig,
PHO,Invesco Water Resources ETF,31.5,861525000.0,,,,,https://www.nasdaq.com/symbol/pho,
ISTR,Investar Holding Corporation,28.2,269909024.4,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/istr,
ISBC,"Investors Bancorp, Inc.",12.83,3821780205.58,,,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc,
ITIC,Investors Title Company,196.24,370232271.2,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/itic,
NVIV,InVivo Therapeutics Holdings Corp.,1.96,15216303.2,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv,
IVTY,"Invuity, Inc.",3.95,95091028.1,,2015.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ivty,
IONS,"Ionis Pharmaceuticals, Inc.",49.8,6836240568.6,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions,
IOVA,"Iovance Biotherapeutics, Inc.",15.975,1527084899.775,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova,
IPAS,iPass Inc.,1.92,16123960.32,,2003.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ipas,
IPGP,IPG Photonics Corporation,166.91,9072142017.36,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp,
IPIC,iPic Entertainment Inc.,7.4,84631794.6,,2018.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic,
CLRG,IQ Chaikin U.S. Large Cap ETF,26.15,376560026.15,,,,,https://www.nasdaq.com/symbol/clrg,
CSML,IQ Chaikin U.S. Small Cap ETF,29.39,512855529.39,,,,,https://www.nasdaq.com/symbol/csml,
IQ,"iQIYI, Inc.",28.65,3857620076.25,134646425.0,2018.0,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/iq,
IRMD,iRadimed Corporation,29.3,312927867.6,,2014.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd,
IRTC,"iRhythm Technologies, Inc.",90.9,2176935557.4,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc,
IRIX,IRIDEX Corporation,8.42,98212387.18,,1996.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/irix,
IRDM,Iridium Communications Inc,20.85,2309190876.0,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm,
IRDMB,Iridium Communications Inc,701.9630000000001,350981500.0,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdmb,
IRBT,iRobot Corporation,108.07,2961771175.08,,2005.0,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt,
IRWD,"Ironwood Pharmaceuticals, Inc.",18.58,2845664752.12,,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd,
IRCP,IRSA Propiedades Comerciales S.A.,27.25,90121254.5,3307202.0,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/ircp,
PMPT,iSectors Post-MPT Growth ETF,27.4649,13732559.8596,,,,,https://www.nasdaq.com/symbol/pmpt,
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.8,1359540000.0,,,,,https://www.nasdaq.com/symbol/slqd,
ISHG,iShares 1-3 Year International Treasury Bond ETF,81.8501,77757595.0,,,,,https://www.nasdaq.com/symbol/ishg,
SHY,iShares 1-3 Year Treasury Bond ETF,83.33,13516126000.0,,,,,https://www.nasdaq.com/symbol/shy,
TLT,iShares 20+ Year Treasury Bond ETF,122.29,7728728000.0,,,,,https://www.nasdaq.com/symbol/tlt,
IEI,iShares 3-7 Year Treasury Bond ETF,120.15,7377210000.0,,,,,https://www.nasdaq.com/symbol/iei,
IEF,iShares 7-10 Year Treasury Bond ETF,102.89,9208655000.0,,,,,https://www.nasdaq.com/symbol/ief,
AIA,iShares Asia 50 ETF,62.67,1037188500.0,,,,,https://www.nasdaq.com/symbol/aia,
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,54.08,1535872000.0,,,,,https://www.nasdaq.com/symbol/usig,
COMT,iShares Commodities Select Strategy ETF,38.08,761600000.0,,,,,https://www.nasdaq.com/symbol/comt,
ISTB,iShares Core 1-5 Year USD Bond ETF,49.14,2142504000.0,,,,,https://www.nasdaq.com/symbol/istb,
IXUS,iShares Core MSCI Total International Stock ETF,60.17,10613988000.0,,,,,https://www.nasdaq.com/symbol/ixus,
IUSG,iShares Core S&P U.S. Growth ETF,60.89,5102582000.0,,,,,https://www.nasdaq.com/symbol/iusg,
IUSV,iShares Core S&P U.S. Value ETF,56.49,4281942000.0,,,,,https://www.nasdaq.com/symbol/iusv,
IUSB,iShares Core Total USD Bond Market ETF,49.6,2281600000.0,,,,,https://www.nasdaq.com/symbol/iusb,
HEWG,iShares Currency Hedged MSCI Germany ETF,27.69,357201000.0,,,,,https://www.nasdaq.com/symbol/hewg,
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,24.6399,36959850.0,,,,,https://www.nasdaq.com/symbol/susb,
SUSC,iShares ESG USD Corporate Bond ETF,24.45,17115000.0,,,,,https://www.nasdaq.com/symbol/susc,
XT,iShares Exponential Technologies ETF,38.4,2411520000.0,,,,,https://www.nasdaq.com/symbol/xt,
FALN,iShares Fallen Angels USD Bond ETF,26.48,68848000.0,,,,,https://www.nasdaq.com/symbol/faln,
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,40.0527,42055335.0,,,,,https://www.nasdaq.com/symbol/ifeu,
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.09,494530000.0,,,,,https://www.nasdaq.com/symbol/ifgl,
IGF,iShares Global Infrastructure ETF,43.07,2653112000.0,,,,,https://www.nasdaq.com/symbol/igf,
GNMA,iShares GNMA Bond ETF,48.535,104350250.0,,,,,https://www.nasdaq.com/symbol/gnma,
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,50.6244,10124880.0,,,,,https://www.nasdaq.com/symbol/hyxe,
IGIB,iShares Intermediate-Term Corporate Bond ETF,53.58,5904516000.0,,,,,https://www.nasdaq.com/symbol/igib,
IGOV,iShares International Treasury Bond ETF,48.73,889322500.0,,,,,https://www.nasdaq.com/symbol/igov,
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,107.4,13704240000.0,,,,,https://www.nasdaq.com/symbol/emb,
MBB,iShares MBS ETF,104.34,12155610000.0,,,,,https://www.nasdaq.com/symbol/mbb,
JKI,iShares Morningstar Mid-Cap ETF,164.47,460516000.0,,,,,https://www.nasdaq.com/symbol/jki,
ACWX,iShares MSCI ACWI ex US Index Fund,47.57,3044480000.0,,,,,https://www.nasdaq.com/symbol/acwx,
ACWI,iShares MSCI ACWI Index Fund,73.49,8848196000.0,,,,,https://www.nasdaq.com/symbol/acwi,
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,71.48,4245912000.0,,,,,https://www.nasdaq.com/symbol/aaxj,
EWZS,iShares MSCI Brazil Small-Cap ETF,11.8,50740000.0,,,,,https://www.nasdaq.com/symbol/ewzs,
MCHI,iShares MSCI China ETF,61.21,3440002000.0,,,,,https://www.nasdaq.com/symbol/mchi,
ESGD,iShares MSCI EAFE ESG Optimized ETF,65.49,353646000.0,,,,,https://www.nasdaq.com/symbol/esgd,
SCZ,iShares MSCI EAFE Small-Cap ETF,62.15,10689800000.0,,,,,https://www.nasdaq.com/symbol/scz,
ESGE,iShares MSCI EM ESG Optimized ETF,33.85,331730000.0,,,,,https://www.nasdaq.com/symbol/esge,
EEMA,iShares MSCI Emerging Markets Asia ETF,69.03,438340500.0,,,,,https://www.nasdaq.com/symbol/eema,
EMXC,iShares MSCI Emerging Markets ex China ETF,49.63,9926000.0,,,,,https://www.nasdaq.com/symbol/emxc,
EUFN,iShares MSCI Europe Financials Sector Index Fund,20.12,1471778000.0,,,,,https://www.nasdaq.com/symbol/eufn,
IEUS,iShares MSCI Europe Small-Cap ETF,56.13,232939500.0,,,,,https://www.nasdaq.com/symbol/ieus,
RING,iShares MSCI Global Gold Miners ETF,14.71,246392500.0,,,,,https://www.nasdaq.com/symbol/ring,
MPCT,iShares MSCI Global Impact ETF,57.79,37563500.0,,,,,https://www.nasdaq.com/symbol/mpct,
ENZL,iShares MSCI New Zealand ETF,48.89,146670000.0,,,,,https://www.nasdaq.com/symbol/enzl,
QAT,iShares MSCI Qatar ETF,17.49,54219000.0,,,,,https://www.nasdaq.com/symbol/qat,
TUR,iShares MSCI Turkey ETF,21.74,422843000.0,,,,,https://www.nasdaq.com/symbol/tur,
UAE,iShares MSCI UAE ETF,15.7929,39482250.0,,,,,https://www.nasdaq.com/symbol/uae,
ESGU,iShares MSCI USA ESG Optimized ETF,63.2321,98009755.0,,,,,https://www.nasdaq.com/symbol/esgu,
IBB,iShares Nasdaq Biotechnology Index Fund,117.4,9315690000.0,,,,,https://www.nasdaq.com/symbol/ibb,
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,186.8,1709220000.0,,,,,https://www.nasdaq.com/symbol/soxx,
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,28.45,9957500.0,,,,,https://www.nasdaq.com/symbol/amca,
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,27.92,32108000.0,,,,,https://www.nasdaq.com/symbol/emif,
ICLN,iShares S&P Global Clean Energy Index Fund,8.69,169455000.0,,,,,https://www.nasdaq.com/symbol/icln,
WOOD,iShares S&P Global Timber & Forestry Index Fund,77.41,473749200.0,,,,,https://www.nasdaq.com/symbol/wood,
INDY,iShares S&P India Nifty 50 Index Fund,37.55,816712500.0,,,,,https://www.nasdaq.com/symbol/indy,
IJT,iShares S&P Small-Cap 600 Growth ETF,206.36,7067830000.0,,,,,https://www.nasdaq.com/symbol/ijt,
DVY,iShares Select Dividend ETF,101.42,17444240000.0,,,,,https://www.nasdaq.com/symbol/dvy,
SHV,iShares Short Treasury Bond ETF,110.42,15237960000.0,,,,,https://www.nasdaq.com/symbol/shv,
IGSB,iShares Short-Term Corporate Bond ETF,52.0,10457200000.0,,,,,https://www.nasdaq.com/symbol/igsb,
PFF,iShares U.S. Preferred Stock ETF,37.76,17076960000.0,,,,,https://www.nasdaq.com/symbol/pff,
ISRL,"Isramco, Inc.",120.15,326525407.2,,1983.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/isrl,
ITI,"Iteris, Inc.",5.12,170186485.76,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti,
ITRM,Iterum Therapeutics plc,10.05,142302201.15,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itrm,
ITRI,"Itron, Inc.",65.15,2560355519.1,,1993.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri,
ITRN,Ituran Location and Control Ltd.,33.5,786426938.5,,2005.0,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn,
ITUS,ITUS Corporation,4.01,74971545.46,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/itus,
IVENC,Ivy NextShares,100.02,0.0,,,,,https://www.nasdaq.com/symbol/ivenc,
IVFGC,Ivy NextShares,100.02,0.0,,,,,https://www.nasdaq.com/symbol/ivfgc,
IVFVC,Ivy NextShares,100.02,0.0,,,,,https://www.nasdaq.com/symbol/ivfvc,
IZEA,"IZEA Worldwide, Inc.",1.47,15678576.06,,,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea,
JJSF,J & J Snack Foods Corp.,143.38,2683520153.2,,1986.0,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf,
MAYS,"J. W. Mays, Inc.",37.1085,74802572.13,,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/mays,
JBHT,"J.B. Hunt Transport Services, Inc.",123.8,13536790914.0,,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht,
JCOM,"j2 Global, Inc.",81.22,3999491363.02,,1999.0,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom,
JKHY,"Jack Henry & Associates, Inc.",158.47,12248868447.79,,1985.0,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy,
JACK,Jack In The Box Inc.,88.63,2415655230.89,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack,
JAGX,"Jaguar Health, Inc.",0.86,42853232.4,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx,
JAKK,"JAKKS Pacific, Inc.",2.475,72195534.675,,1996.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk,
JMBA,"Jamba, Inc.",12.97,202858802.49,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jmba,
JRVR,"James River Group Holdings, Ltd.",41.21,1233338525.77,,2014.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr,
JSML,Janus Henderson Small Cap Growth Alpha ETF,45.195,9129390.0,,,,,https://www.nasdaq.com/symbol/jsml,
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,46.1541,16246243.2,,,,,https://www.nasdaq.com/symbol/jsmd,
JASN,"Jason Industries, Inc.",2.63,72048792.14,,2013.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn,
JASNW,"Jason Industries, Inc.",0.01,0.0,,2013.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasnw,
JAZZ,Jazz Pharmaceuticals plc,167.41,10113095466.68,,2007.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz,
JD,"JD.com, Inc.",31.4,28970891070.2,922639843.0,2014.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd,
JSYN,Jensyn Acquistion Corp.,10.6,22061801.2,,2016.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsyn,
JSYNR,Jensyn Acquistion Corp.,0.41,0.0,,2016.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr,
JSYNU,Jensyn Acquistion Corp.,11.2,0.0,,2016.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu,
JSYNW,Jensyn Acquistion Corp.,0.23,0.0,,2016.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw,
JRSH,"Jerash Holdings (US), Inc.",6.85,77576250.0,,2018.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jrsh,
JBLU,JetBlue Airways Corporation,18.63,5828331524.58,,2002.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu,
JTPY,JetPay Corporation,1.7,26246827.0,,2011.0,Finance,Business Services,https://www.nasdaq.com/symbol/jtpy,
JCTCF,Jewett-Cameron Trading Company,8.7564,39025418.4432,,,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/jctcf,
JMU,JMU Limited,1.33,2548121.73,1915881.0,2015.0,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu,
JBSS,"John B. Sanfilippo & Son, Inc.",73.14,829773373.14,,1991.0,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss,
JOUT,Johnson Outdoors Inc.,103.88,1045728899.88,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout,
JNCE,"Jounce Therapeutics, Inc.",8.31,271135588.68,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce,
KTWO,"K2M Group Holdings, Inc.",22.55,983150143.8,,2014.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ktwo,
KALU,Kaiser Aluminum Corporation,109.13,1815043721.33,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu,
KALA,"Kala Pharmaceuticals, Inc.",12.83,315518875.42,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala,
KALV,"KalVista Pharmaceuticals, Inc.",15.15,190573622.55,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv,
KMDA,Kamada Ltd.,5.65,227511527.55,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda,
KNDI,"Kandi Technologies Group, Inc.",4.0,205887776.0,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi,
KPTI,Karyopharm Therapeutics Inc.,18.16,1099832233.84,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti,
KAAC,Kayne Anderson Acquisition Corp.,10.27,113056586.37,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/kaac,
KAACU,Kayne Anderson Acquisition Corp.,10.9,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/kaacu,
KAACW,Kayne Anderson Acquisition Corp.,1.58,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/kaacw,
KZIA,Kazia Therapeutics Limited,3.54,6170127.96,1742974.0,,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia,
KBLM,KBL Merger Corp. IV,10.02,41719803.06,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/kblm,
